t,incu5_med,incu5_lower,incu5_upper,incu5_smc_med,incu5_smc_lower,incu5_smc_upper
666,4.801014326404594e-4,2.1149971541250168e-4,0.0010196915209903447,4.773993398251169e-4,2.1202631983793308e-4,0.001018360276202951
667,4.7532576456250843e-4,2.0711589379617782e-4,0.0010119646147434967,4.713800904988503e-4,2.06808852660218e-4,0.0010106190050390529
668,4.6897682683715513e-4,2.035511586580209e-4,0.001005281457417717,4.6534528403630824e-4,2.036179490278459e-4,0.00100395002076209
669,4.6343913743887973e-4,1.9992708388838221e-4,9.99454882856205e-4,4.6116870334338936e-4,2.000135015673466e-4,9.982393223612997e-4
670,4.610335511031487e-4,1.9636068890871384e-4,9.94150552617291e-4,4.581368261951333e-4,1.9655695190647955e-4,9.928884543955216e-4
671,4.6017951204850794e-4,1.9262381045277857e-4,9.951218141360716e-4,4.594859836259705e-4,1.9316316510124734e-4,9.959346926895689e-4
672,4.631522528096652e-4,1.9134919563797693e-4,0.001000286632489556,4.6237312536591066e-4,1.920430747412272e-4,0.0010020626909866635
673,4.668566060328155e-4,1.9057403955500613e-4,0.0010054307078874907,4.663707148859045e-4,1.924516260479584e-4,0.0010058682326309566
674,4.711366343782921e-4,1.938611175473992e-4,0.0010094000201750454,4.6833685564646825e-4,1.9384330691260386e-4,0.001011576902211001
675,4.6860829122510455e-4,1.9695410751091846e-4,0.0010124801249295468,4.6664801034082337e-4,1.9473717836879923e-4,0.0010133101550481188
676,4.7225240451303813e-4,2.0009170840505354e-4,0.0010153942690686998,4.7087875213377495e-4,1.965562215673733e-4,0.0010171911848546567
677,4.7704054302661226e-4,1.9299700167959292e-4,0.0010161388514694197,4.75218383868623e-4,1.9209795416635008e-4,0.0010178445723589239
678,4.921039496309026e-4,1.9221415320009097e-4,0.0010169230844310712,4.89208216150589e-4,1.9362039092948855e-4,0.001018556661384963
679,5.055683879313694e-4,1.87804452839599e-4,0.0010165918666934536,5.034087087087884e-4,1.8821878624779287e-4,0.0010184909540499102
680,5.096902740733906e-4,1.8617112145517107e-4,0.0010140614769880607,5.086554905384402e-4,1.8717231858876864e-4,0.0010162290629127306
681,5.160876784014384e-4,1.831988712455521e-4,0.0010129977717655133,5.136761951808066e-4,1.8366673216567854e-4,0.0010152093429376056
682,5.226093973357009e-4,1.8204262155655364e-4,0.0010086724133129155,5.185890666845432e-4,1.8256853693911397e-4,0.0010110163162586833
683,5.339930098828959e-4,1.797628031284224e-4,0.0010058745445017331,5.30269675967155e-4,1.8032606069251007e-4,0.0010083859179985514
684,5.37608129828658e-4,1.7878768262565706e-4,0.0010019073350226871,5.394400775412481e-4,1.7906061902493172e-4,0.001004313334458444
685,5.511267226351613e-4,1.777910849047643e-4,9.938279619418362e-4,5.504198937553915e-4,1.782254138668851e-4,0.0010003960336862094
686,5.634335564709792e-4,1.7694223677043998e-4,9.799218640904694e-4,5.641491196662695e-4,1.7734722443274277e-4,9.901496072434466e-4
687,5.628144483390225e-4,1.762626468706068e-4,9.661940334277285e-4,5.627322416492044e-4,1.766423927811356e-4,9.753844127570266e-4
688,5.721863604869824e-4,1.757337036048848e-4,9.622508104298362e-4,5.723315244737946e-4,1.7608898737966707e-4,9.708419617128427e-4
689,5.587907391633687e-4,1.753364454175115e-4,9.665023832353869e-4,5.577506775074377e-4,1.756520866266888e-4,9.693000527566814e-4
690,5.590560734471331e-4,1.750451945190433e-4,9.984109149416267e-4,5.583852245400696e-4,1.7535790173596973e-4,9.948894275727304e-4
691,5.585515360962289e-4,1.748490416603389e-4,0.0010145099158848517,5.573643860108836e-4,1.7511236477929575e-4,0.0010150442323941722
692,5.592124359448614e-4,1.747212089511086e-4,0.0010209474439289027,5.59172678080462e-4,1.7496028111370972e-4,0.001021399217077252
693,5.58939150727721e-4,1.7465560359905156e-4,0.0010378922339198296,5.614851755384907e-4,1.7492272405595112e-4,0.0010386897212823543
694,5.610548399225683e-4,1.7466035878388353e-4,0.0010558334359667936,5.606266478680199e-4,1.7488156207790258e-4,0.0010564921893095145
695,5.642608999589843e-4,1.7476162512589783e-4,0.0010769137646527986,5.657410582665778e-4,1.7497060556177373e-4,0.0010779367040590424
696,5.68727493788197e-4,1.750009739097467e-4,0.001098213308638104,5.701089525438599e-4,1.753186268809511e-4,0.0010991898988933569
697,5.725004158550308e-4,1.758034318402694e-4,0.0011180135102339993,5.739042592505319e-4,1.7590132584687274e-4,0.0011188281755748794
698,5.724944335270834e-4,1.7709358858504796e-4,0.0011363297354927285,5.73194208107491e-4,1.77677568732741e-4,0.0011371188085680028
699,5.736174918720594e-4,1.8042170805560482e-4,0.0011538431150540428,5.731435901169773e-4,1.8042879209714002e-4,0.0011544033061069508
700,5.737394891378715e-4,1.8526436080293498e-4,0.0011688238396217153,5.749146980813904e-4,1.863063155100131e-4,0.0011695795036135066
701,5.73841039002647e-4,1.9509049834037442e-4,0.0011839024181968176,5.744547483721136e-4,1.9579007955495436e-4,0.001184088112703112
702,5.758400444090083e-4,2.0876891885750242e-4,0.0011953600070833022,5.764076216992564e-4,2.0994453045661786e-4,0.001196204893050001
703,5.755844628533831e-4,2.303167392022533e-4,0.0012073384591409278,5.764951289731245e-4,2.3301939582869813e-4,0.001207051046404757
704,5.805298972120444e-4,2.6036930291405423e-4,0.0012190260893768531,5.806443931508404e-4,2.6177981470935544e-4,0.001216090087303804
705,5.85304305581869e-4,2.868053638291695e-4,0.0012292168436413694,5.870030444736353e-4,2.892556481457514e-4,0.0012260081559011564
706,5.922355037469768e-4,2.904650489355835e-4,0.0012374599452673824,5.91220550907076e-4,2.8997142650745016e-4,0.001233237037352846
707,5.952576915525616e-4,2.9405581430802627e-4,0.0012433848220817644,5.950625089009046e-4,2.936450737179195e-4,0.0012385226036094952
708,5.976614181386758e-4,3.0142907716194283e-4,0.0012483799676802528,5.964491801786541e-4,3.0030031702583764e-4,0.0012427765184690371
709,5.956117754076261e-4,3.0841876354547107e-4,0.001250335722558591,5.94499710415148e-4,3.0827331577412144e-4,0.0012437376511641382
710,6.226829430505498e-4,3.167043937724696e-4,0.0012418802877649602,6.194781402810337e-4,3.174206780132192e-4,0.0012409979557126602
711,6.35645774695332e-4,3.190550922895629e-4,0.0012201534173429383,6.356679361547873e-4,3.211350587395645e-4,0.0012184111848271327
712,6.31023799571219e-4,3.235929976706774e-4,0.001195934784910035,6.2843679316032e-4,3.2716466459319565e-4,0.0011950134154793245
713,6.287023625842102e-4,3.1803829860051186e-4,0.0011691305960793142,6.312181839820953e-4,3.172189702290726e-4,0.0011676721977877333
714,6.615985566149567e-4,3.058950602041006e-4,0.001151707773919054,6.609557064799234e-4,3.03872982278163e-4,0.00116407818968265
715,6.843944326771898e-4,2.929526497892477e-4,0.0012326209464503302,6.915841526666301e-4,2.911968109751157e-4,0.0012415179363646218
716,6.850415211526963e-4,2.7970495216361486e-4,0.0013522975450877914,6.80904554189633e-4,2.7800445457571994e-4,0.001360938499988216
717,6.646116686562509e-4,2.6639665783367904e-4,0.0014700672935786252,6.573579197333016e-4,2.6475964780256484e-4,0.0014788267934119585
718,6.508846058453118e-4,2.5319669847666856e-4,0.0015845357840228885,6.433841337970883e-4,2.5153431181973034e-4,0.001593191857322293
719,6.526225500633665e-4,2.402517338025148e-4,0.0016946699253835111,6.489564657203991e-4,2.3867779842094426e-4,0.0017034201442182022
720,6.481987073933501e-4,2.2766296612589554e-4,0.0017997276137583995,6.44877887850373e-4,2.261110039550463e-4,0.0018080114523548218
721,6.361587394390863e-4,2.1551462226914136e-4,0.0018991357006190393,6.368449909629294e-4,2.1403947876052806e-4,0.0019075826370216955
722,6.413553552747234e-4,2.0388002430858233e-4,0.001992430075729167,6.423098714806895e-4,2.024712153554495e-4,0.0020002585714231033
723,6.41885247497014e-4,1.9280340478125798e-4,0.0020795200865781653,6.418026628700101e-4,1.914755975598252e-4,0.002087406821315908
724,6.390694641873812e-4,1.8229018654011389e-4,0.0021602383799555923,6.398493723318664e-4,1.8106695852066775e-4,0.0021675536120685265
725,6.360622412568294e-4,1.7249624560293245e-4,0.0022347299929022543,6.36777531494289e-4,1.7128025562176166e-4,0.0022419152093823393
726,6.238503019412149e-4,1.6313147433849793e-4,0.002303019388983725,6.241558075007435e-4,1.6207036860643685e-4,0.002309788520699214
727,6.160174024231759e-4,1.546703031376329e-4,0.0023654708738758364,6.147763214404468e-4,1.536624116877949e-4,0.0023718515530801337
728,6.187235895430161e-4,1.466927365814834e-4,0.0024217593432968696,0.00061715231143736205,1.456303547097821e-4,0.002427565935852982
729,6.202733953896389e-4,1.3954227232819568e-4,0.002472668978990326,6.189421718763017e-4,1.3886670328727777e-4,0.0024777274582334532
730,6.222400787313563e-4,1.3319580533173952e-4,0.002516659515390131,6.202668762405648e-4,1.3208645535405956e-4,0.00252064696906876
731,6.261172029601577e-4,1.2818394154988155e-4,0.002555147872238109,6.25033456511359e-4,1.2761512374353154e-4,0.0025575350516073977
732,6.266193711102623e-4,1.235683461799786e-4,0.002585072145551354,6.248303227207459e-4,1.2303517656244098e-4,0.002585380057141659
733,6.30230905215575e-4,1.2250236934996028e-4,0.0026077788296128097,6.29020729754192e-4,1.2102584206618974e-4,0.0026051853318616604
734,6.313322993855656e-4,1.2023199124774759e-4,0.002620359356322834,6.300390760935917e-4,1.2120076935578567e-4,0.0026144609997816107
735,6.338422814054473e-4,1.2374392331722988e-4,0.0026230345673224423,6.32511752945078e-4,1.2191689911545604e-4,0.0026124767225494563
736,6.352562091959142e-4,1.2662811825363995e-4,0.002613869013239686,6.338770017600433e-4,1.2772392158929524e-4,0.002599013487845756
737,6.373792617554164e-4,1.3408487398111816e-4,0.0025932787658453885,6.360078689725799e-4,1.3318124779193905e-4,0.0025732627495357215
738,6.394927584701889e-4,1.4372018068428816e-4,0.0025596480431508786,6.379740023462224e-4,1.4420833724823842e-4,0.002534600819304716
739,6.411157980339346e-4,1.5573941407451004e-4,0.002514403662360245,6.396380582991219e-4,1.5545459520419728e-4,0.0024841493674967767
740,6.426714010917146e-4,1.7139287008118988e-4,0.0024569664927681866,6.414880223042836e-4,1.708296638588583e-4,0.002421924852851861
741,6.45599682407968e-4,1.700266993041787e-4,0.002389179656292366,6.435786310317286e-4,1.6802816958557884e-4,0.002349775070306376
742,6.56131731717401e-4,1.668075689194161e-4,0.002311414873741869,6.536841296114446e-4,1.6687702791109e-4,0.0022680903137930236
743,6.640148155519728e-4,1.652479007065619e-4,0.0022263481360533318,6.663084742812274e-4,1.646837172913251e-4,0.002180116758157313
744,6.685829614463416e-4,1.6432661649004043e-4,0.002133516664753047,6.65067244586457e-4,1.6258620960787543e-4,0.0020845775533471374
745,6.650679466334657e-4,1.6310195575565512e-4,0.0020371988649358903,6.605334987718693e-4,1.620491321482146e-4,0.0019867215867045286
746,6.604146678355284e-4,1.6248714829885524e-4,0.0019371913095769225,6.543879394770432e-4,1.6130965928970513e-4,0.0018855946835688387
747,6.642470787748407e-4,1.620881090707122e-4,0.0018354515994599364,6.591392061391444e-4,1.6102317529897555e-4,0.0017835358921935757
748,6.577864071918267e-4,1.6204382805380923e-4,0.0017333284585300264,6.564150219574695e-4,1.609838011817199e-4,0.001681624542641722
749,6.595812215028184e-4,1.6211433338536455e-4,0.0016319345240714432,6.58257368618943e-4,1.6102897212721254e-4,0.001580851345797432
750,6.530655047340702e-4,1.6238654399234906e-4,0.0015323300025782986,6.59849474064407e-4,1.6132439710097248e-4,0.0014823717189479872
751,6.422962341739612e-4,1.625852586358741e-4,0.0014352260713676203,6.449746111749234e-4,1.6159911221653178e-4,0.001386678870610861
752,6.281367070590601e-4,1.629125755230179e-4,0.0013414133624068893,6.327321362582974e-4,1.6201271487539606e-4,0.0012945503658407177
753,6.312207131641359e-4,1.6336874602155876e-4,0.001251236869019436,6.304747552955247e-4,1.6247001084171694e-4,0.0012062658915216588
754,6.200194023312782e-4,1.6378829297399015e-4,0.0011742426665184303,6.19214643041316e-4,1.629461731714491e-4,0.0011690398066549065
755,6.089771730075022e-4,1.6424361425510225e-4,0.0012072538540976905,6.10217981340361e-4,1.6344773517862818e-4,0.0012020976547416663
756,6.005661132892763e-4,1.6463696253676222e-4,0.001237714321355169,6.018487514439796e-4,1.6384806004361404e-4,0.0012333629527650554
757,5.929053311362948e-4,1.6504671392326249e-4,0.001266334275747247,5.939969312127973e-4,1.6446797314737498e-4,0.0012617979146169957
758,5.836779947365996e-4,1.6534387002850305e-4,0.0012921132507555128,5.843766061764068e-4,1.646492764045521e-4,0.0012884688590358187
759,5.727714458058893e-4,1.657664114379502e-4,0.001316227353451482,5.736671911846822e-4,1.655015844949596e-4,0.0013128136343723324
760,5.834062966525406e-4,1.660349026605067e-4,0.0013372052630522087,5.837667154148153e-4,1.657294192403285e-4,0.001334011472775623
761,5.934223430691659e-4,1.6650630672716214e-4,0.0013565848006113384,5.954023580304014e-4,1.6561849874374826e-4,0.0013539214380595818
762,5.919557439873303e-4,1.6670786210665125e-4,0.0013720100381241938,5.96146044938932e-4,1.676158366731587e-4,0.0013696080186345982
763,5.802877435231438e-4,1.6796730093776008e-4,0.0013859712217786863,5.602633520632339e-4,1.658794960563008e-4,0.0013837159607524721
764,5.53058926991463e-4,1.6770407415034e-4,0.0013944401366516106,5.556784912164158e-4,1.6920301409135285e-4,0.001393220564444875
765,5.48829051835039e-4,1.7059594737603586e-4,0.0014016398357211458,5.512881150482002e-4,1.6867883439049264e-4,0.0014001727619826821
766,5.437209419038727e-4,1.7051848679162728e-4,0.001401896668603694,5.478944772386121e-4,1.7217465982377608e-4,0.0014018846201766075
767,5.411964100173285e-4,1.7423812538007314e-4,0.001400474788333292,5.420943910474391e-4,1.7362212496890695e-4,0.001400182766011832
768,5.496248310427233e-4,1.761147115756715e-4,0.0013920149508343436,5.409475468399498e-4,1.778197557143394e-4,0.0013929970067191714
769,5.563849725610217e-4,1.7999264728522704e-4,0.001380661802529772,5.555155194439221e-4,1.810381442394027e-4,0.0013815801357893458
770,5.797557213287286e-4,1.9130852091402316e-4,0.0013637798556201096,5.798326388101792e-4,1.9309615359522817e-4,0.0013659040012387424
771,6.018079970154416e-4,2.0484455225397387e-4,0.0013428546496965347,6.005663280773669e-4,2.0654425708508452e-4,0.0013442817648333049
772,6.136056999254758e-4,2.1411160356393961e-4,0.0013185073170475703,6.136716191252801e-4,2.1482598808041204e-4,0.0013218859483205812
773,6.07208048122121e-4,2.368963023412024e-4,0.001290187368235989,6.115733064410824e-4,2.3490603577575207e-4,0.001291962911196141
774,6.25315472919379e-4,2.612345730588983e-4,0.001259845704867106,6.260450824509119e-4,2.592671131972766e-4,0.0012629403711044165
775,6.421369379376012e-4,2.675135849545095e-4,0.0012269987190406855,6.497446600814341e-4,2.6186367235410624e-4,0.0012298734619374278
776,6.49519969618939e-4,2.6251794525718295e-4,0.001192828650241047,6.497109291961698e-4,2.53764446563794e-4,0.0011963083031924907
777,6.588791579147332e-4,2.5434376154865137e-4,0.0012138210500451637,6.552878225833358e-4,2.4588472214479354e-4,0.0011862885086139814
778,6.81910767491678e-4,2.474770797101299e-4,0.00127409387398517,6.80653432274402e-4,2.399679484309396e-4,0.001246526118511349
779,7.061873884516151e-4,2.4207930293518293e-4,0.0013338234520222435,7.096252264430918e-4,2.3472753969215187e-4,0.0013065210008493464
780,7.298909964251724e-4,2.3758701648645574e-4,0.0013923883754311656,7.333290668363982e-4,2.30963953178004e-4,0.0013681896910217937
781,7.529133626983435e-4,2.3387382260919328e-4,0.001449291777376499,7.476130197426934e-4,2.2788727765736866e-4,0.0014367427924960653
782,7.499805169883284e-4,2.310231745415308e-4,0.0015101119107221433,7.434280213566619e-4,2.2527185275515645e-4,0.0015023663397775453
783,7.386190232200214e-4,2.2865206711560824e-4,0.0015723796032022044,7.329384253903101e-4,2.2345713750297118e-4,0.0015649828282521656
784,7.317835488421908e-4,2.2681981660101395e-4,0.0016311872075281727,7.28185265912084e-4,2.2188561705141922e-4,0.0016240560372600364
785,7.381923836055054e-4,2.253868664181283e-4,0.0016865099066835105,7.305630611025213e-4,2.2098632846428502e-4,0.0016797789870920087
786,7.498959643749371e-4,2.2426145158240508e-4,0.00173810630373788,7.442636392893623e-4,2.2007479543756465e-4,0.001731616777895483
787,7.678659014721411e-4,2.2356086068468239e-4,0.0017860345252548667,7.641059561380473e-4,2.1964717186351645e-4,0.0017800432868251082
788,7.861372845642373e-4,2.2294143875223652e-4,0.001830322171766811,7.828475816674147e-4,2.193429728698188e-4,0.001824450455365805
789,7.85371557807664e-4,2.2305980617305603e-4,0.0018707158724531742,7.816476877265188e-4,2.1941465699414357e-4,0.0018654969938945699
790,7.867491825563871e-4,2.22903836898889e-4,0.0019074106838681847,7.850823315318088e-4,2.1966470925483108e-4,0.0019021599141888167
791,7.709628297008069e-4,2.248611439410168e-4,0.0019396188228735752,7.7202947640222e-4,2.205883131549673e-4,0.0019350726971324376
792,7.53916995559558e-4,2.1912248374461355e-4,0.001967605117960769,7.556620874580337e-4,2.179551969665632e-4,0.001963211552638508
793,7.422312161181942e-4,2.1196698210055183e-4,0.0019902858638465746,7.438091230273429e-4,2.0944331325645302e-4,0.001986238097141474
794,7.342925958379754e-4,2.0953708854225982e-4,0.002007464500981827,7.340129315107429e-4,2.083764777543096e-4,0.0020039036077669145
795,7.453263295307765e-4,2.2357490690078172e-4,0.002018595714248943,7.467153976192457e-4,2.1887955341418048e-4,0.0020152475626791567
796,7.63758996475423e-4,2.4058663562083813e-4,0.0020230380500323285,7.618762835089634e-4,2.3806453033149304e-4,0.0020201224928439497
797,7.862907310990869e-4,2.620460681033384e-4,0.0020207454345558444,7.838173048769288e-4,2.5248646686037426e-4,0.0020181636938925935
798,8.154889389142194e-4,2.762177271085713e-4,0.0020114893373200295,8.117995633339405e-4,2.6637090689427396e-4,0.0020091687659012356
799,8.289492884540322e-4,2.926376265949009e-4,0.0019953817646051293,8.229663554003451e-4,2.812413259698171e-4,0.001993261602358452
800,8.640750707615692e-4,3.109835844009079e-4,0.0019728728955983954,8.613184946938704e-4,2.9896481361844614e-4,0.0019713472114662282
801,9.066593457664157e-4,3.1948738805830465e-4,0.0019443385991424855,8.985426616335814e-4,3.1282908953248595e-4,0.001942716361356827
802,9.38177853314087e-4,3.280719789510992e-4,0.0019106741357206882,9.363790837289992e-4,3.2127489520116756e-4,0.0019098067325423206
803,9.447005179061259e-4,3.396233202570977e-4,0.001872559528802195,9.406597427837494e-4,3.3128616079216645e-4,0.0018713573224104938
804,9.498992451332838e-4,3.493683843511197e-4,0.0018308434211229021,9.503679570454112e-4,3.421500306129544e-4,0.001830550941360338
805,9.586516052906384e-4,3.617341085495841e-4,0.0017914816525119157,9.533549072109659e-4,3.5333071814898506e-4,0.0017952586101237207
806,9.758163611537004e-4,3.738279080280455e-4,0.0018198553801401665,9.72660926285908e-4,3.653864091578471e-4,0.0018237937440400667
807,0.0010237773277419777,3.858713974497688e-4,0.0018319482059218155,0.0010285661079666923,3.774639280656416e-4,0.0018421919562428791
808,0.0010434175122046793,3.9781796418273383e-4,0.0018842413457121911,0.0010505209396731068,3.894734086136529e-4,0.0018866177301989115
809,0.001084855670412834,4.095151753708584e-4,0.0019914530512633788,0.0010925183345412816,4.012960377979549e-4,0.0019849840472460356
